"ID"	"Gene.title"	"Gene.symbol"	"Gene.ID"	"UniGene.title"	"UniGene.symbol"	"UniGene.ID"	"Nucleotide.Title"	"GI"	"GenBank.Accession"	"Platform_CLONEID"	"Platform_ORF"	"Platform_SPOTID"	"Chromosome.location"	"Chromosome.annotation"	"GO.Function"	"GO.Process"	"GO.Component"	"GO.Function.ID"	"GO.Process.ID"	"GO.Component.ID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"8072894"	8072894	"TRIO and F-actin binding protein"	"TRIOBP"	"11078"	""	""	""	"Homo sapiens TRIO and F-actin binding protein (TRIOBP), transcript variant 6, mRNA///Homo sapiens TRIO and F-actin binding protein (TRIOBP), transcript variant 1, mRNA///Homo sapiens TRIO and F-actin binding protein (TRIOBP), transcript variant 2, mRNA///Homo sapiens Tara mRNA, complete cds///Homo sapiens TRIO and F-actin binding protein, mRNA (cDNA clone IMAGE:2988379), complete cds///Homo sapiens TRIOBP isoform 3 (TRIOBP) mRNA, complete cds///Homo sapiens TRIOBP isoform 4 (TRIOBP) mRNA, complete cds///Homo sapiens TRIOBP isoform 6 (TRIOBP) mRNA, complete cds///Homo sapiens mRNA; cDNA DKFZp547M048 (from clone DKFZp547M048)///Homo sapiens mRNA for KIAA1662 protein, partial cds///Homo sapiens trio-associated repeat on actin (TRIOBP) mRNA, complete cds"	"214830856///88501739///78191793///12006357///33869475///81176578///81176580///81176582///19584411///20521959///82469901"	"NM_001039141///NM_007032///NM_138632///AF281030///BC003618///DQ228003///DQ228004///DQ228005///AL713698///AB051449///DQ278603"	NA	NA	"chr22:38093595-38172563"	"22q13.1"	"Chromosome 22, NC_000022.11 (37696988..37776556)"	"GTP-Rho binding///actin filament binding///myosin II binding///ubiquitin protein ligase binding"	"actin modification///barbed-end actin filament capping///cell division///mitotic nuclear division///positive regulation of substrate adhesion-dependent cell spreading"	"actin cytoskeleton///actin cytoskeleton///cytoplasm///focal adhesion///microtubule organizing center///midbody///nucleus"	"GO:0017049///GO:0051015///GO:0045159///GO:0031625"	"GO:0030047///GO:0051016///GO:0051301///GO:0007067///GO:1900026"	"GO:0015629///GO:0015629///GO:0005737///GO:0005925///GO:0005815///GO:0030496///GO:0005634"	0.431411547619051	8.21290918367347	9.38511248577363	2.22121595392241e-15	8.50112961123616e-13	24.5516504348744
"8024019"	8024019	"polypyrimidine tract binding protein 1"	"PTBP1"	"5725"	""	""	""	"Homo sapiens polypyrimidine tract binding protein 1 (PTBP1), transcript variant 1, mRNA///Homo sapiens polypyrimidine tract binding protein 1 (PTBP1), transcript variant 2, mRNA///Homo sapiens polypyrimidine tract binding protein 1 (PTBP1), transcript variant 3, mRNA///Homo sapiens polypyrimidine tract binding protein 1, mRNA (cDNA clone MGC:8461 IMAGE:2821531), complete cds///Homo sapiens polypyrimidine tract binding protein 1, mRNA (cDNA clone MGC:10830 IMAGE:3615251), complete cds///Homo sapiens polypyrimidine tract binding protein 1, mRNA (cDNA clone MGC:9838 IMAGE:3863892), complete cds///Homo sapiens polypyrimidine tract binding protein 1 mRNA, complete cds///H.sapiens PTB-4 gene for polypirimidine tract binding protein///Homo sapiens mRNA for polypyrimidine tract-binding protein 1 isoform c variant protein"	"209870087///209870088///209870089///33876656///13325139///15489170///30582476///35771///62087399"	"NM_002819///NM_031990///NM_031991///BC002397///BC004383///BC013694///BT006819///X65372///AB208910"	NA	NA	"chr19:797411-812327"	"19p13.3"	"Chromosome 19, NC_000019.10 (797392..812327)"	"RNA binding///nucleotide binding///poly(A) RNA binding///poly-pyrimidine tract binding///pre-mRNA binding///protein binding"	"IRES-dependent viral translational initiation///RNA splicing///fibroblast growth factor receptor signaling pathway///gene expression///mRNA processing///mRNA splicing, via spliceosome///negative regulation of RNA splicing///negative regulation of mRNA splicing, via spliceosome///negative regulation of muscle cell differentiation///regulation of alternative mRNA splicing, via spliceosome"	"extracellular exosome///membrane///nucleolus///nucleoplasm"	"GO:0003723///GO:0000166///GO:0044822///GO:0008187///GO:0036002///GO:0005515"	"GO:0075522///GO:0008380///GO:0008543///GO:0010467///GO:0006397///GO:0000398///GO:0033119///GO:0048025///GO:0051148///GO:0000381"	"GO:0070062///GO:0016020///GO:0005730///GO:0005654"	0.249963095238099	11.3969397959184	9.37958440477803	2.28400315810359e-15	8.64209694947445e-13	24.5244858264279
"7940451"	7940451	"triokinase and FMN cyclase"	"TKFC"	"26007"	""	""	""	"Homo sapiens triokinase and FMN cyclase (TKFC), mRNA///Homo sapiens cDNA, FLJ98594///Homo sapiens dihydroxyacetone kinase 2 homolog (S. cerevisiae), mRNA (cDNA clone MGC:5621 IMAGE:3462452), complete cds///Homo sapiens dihydroxyacetone kinase 2 homolog (S. cerevisiae), mRNA (cDNA clone IMAGE:40114844), partial cds///Homo sapiens Dha kinase/FMN cyclase mRNA, complete cds///Homo sapiens Dha kinase/FMN cyclase splice variant (DAK) mRNA, complete cds, alternatively spliced"	"92091576///164695901///12654986///117168010///74483683///85375923"	"NM_015533///AK308553///BC001341///BC120929///DQ138290///DQ344550"	NA	NA	"chr11:61100654-61116231"	"11q12.2"	"Chromosome 11, NC_000011.10 (61333182..61353426)"	"ATP binding///FAD-AMP lyase (cyclizing) activity///glycerone kinase activity///metal ion binding///protein binding///triokinase activity///triokinase activity"	"carbohydrate phosphorylation///cellular carbohydrate metabolic process///fructose catabolic process to hydroxyacetone phosphate and glyceraldehyde-3-phosphate///glycerol metabolic process///innate immune response///negative regulation of MDA-5 signaling pathway///regulation of innate immune response"	"cytosol///extracellular exosome///nucleus"	"GO:0005524///GO:0034012///GO:0004371///GO:0046872///GO:0005515///GO:0050354///GO:0050354"	"GO:0046835///GO:0044262///GO:0061624///GO:0006071///GO:0045087///GO:0039534///GO:0045088"	"GO:0005829///GO:0070062///GO:0005634"	0.366988452380953	8.33059081632653	9.36744772088089	2.42813983617178e-15	8.98390674246076e-13	24.4648492896671
"8087685"	8087685	"transmembrane protein 115"	"TMEM115"	"11070"	""	""	""	"Homo sapiens transmembrane protein 115 (TMEM115), mRNA///Homo sapiens transmembrane protein 115, mRNA (cDNA clone MGC:18285 IMAGE:4178931), complete cds///Homo sapiens transmembrane protein 115, mRNA (cDNA clone MGC:1238 IMAGE:3010216), complete cds///Homo sapiens full open reading frame cDNA clone RZPDo834H095D for gene PL6, placental protein 6; complete cds, incl. stopcodon///Human PL6 protein (PL6) mRNA, complete cds"	"40795669///15080382///33869327///48146156///1209019"	"NM_007024///BC011948///BC017367///CR457020///U09584"	NA	NA	"chr3:50392180-50396939"	"3p21.3"	"Chromosome 3, NC_000003.12 (50354749..50359508, complement)"	"identical protein binding///molecular_function///protein binding"	"ER to Golgi vesicle-mediated transport///negative regulation of cell proliferation///protein glycosylation///protein transport///retrograde vesicle-mediated transport, Golgi to ER"	"Golgi apparatus///Golgi cisterna membrane///Golgi membrane///colocalizes_with Golgi transport complex///integral component of membrane///nucleus"	"GO:0042802///GO:0003674///GO:0005515"	"GO:0006888///GO:0008285///GO:0006486///GO:0015031///GO:0006890"	"GO:0005794///GO:0032580///GO:0000139///colocalizes_with GO:0017119///GO:0016021///GO:0005634"	0.505326785714283	8.37544724489796	9.36743450275497	2.42830166928393e-15	8.98390674246076e-13	24.4647843409471
"8002057"	8002057	"adrenocortical dysplasia homolog"	"ACD"	"65057"	""	""	""	"Homo sapiens adrenocortical dysplasia homolog (ACD), transcript variant 1, mRNA///Homo sapiens adrenocortical dysplasia homolog (ACD), transcript variant 3, mRNA///Homo sapiens adrenocortical dysplasia homolog (ACD), transcript variant 2, mRNA///Homo sapiens cDNA FLJ43635 fis, clone SPLEN2037580///Homo sapiens POT1 and TIN2 interacting protein (PTOP) mRNA, complete cds///Homo sapiens adrenocortical dysplasia homolog (mouse), mRNA (cDNA clone MGC:21034 IMAGE:4400396), complete cds"	"130978955///130979213///130978961///34531777///46102534///16877290"	"NM_001082486///NM_001082487///NM_022914///AK125623///AY502940///BC016904"	NA	NA	"chr16:67691433-67694713"	"16q22.1"	"Chromosome 16, NC_000016.10 (67657512..67660815, complement)"	"DNA polymerase binding///DNA polymerase binding///macromolecular complex binding///protein binding///telomeric DNA binding"	"embryonic limb morphogenesis///establishment of protein localization to telomere///establishment of protein localization to telomere///intracellular protein transport///negative regulation of telomere maintenance via telomerase///positive regulation of single-stranded telomeric DNA binding///positive regulation of telomerase activity///positive regulation of telomerase activity///positive regulation of telomere maintenance via telomerase///protection from non-homologous end joining at telomere///protein localization to chromosome, telomeric region///protein localization to chromosome, telomeric region///segmentation///skeletal system development///telomere assembly///telomere capping///telomere capping///telomere capping///telomere capping///telomere maintenance///telomere maintenance via telomerase///urogenital system development"	"cytoplasm///nuclear chromosome, telomeric region///nuclear telomere cap complex///nucleoplasm///nucleoplasm///nucleus///telosome///telosome"	"GO:0070182///GO:0070182///GO:0044877///GO:0005515///GO:0042162"	"GO:0030326///GO:0070200///GO:0070200///GO:0006886///GO:0032211///GO:0060381///GO:0051973///GO:0051973///GO:0032212///GO:0031848///GO:0070198///GO:0070198///GO:0035282///GO:0001501///GO:0032202///GO:0016233///GO:0016233///GO:0016233///GO:0016233///GO:0000723///GO:0007004///GO:0001655"	"GO:0005737///GO:0000784///GO:0000783///GO:0005654///GO:0005654///GO:0005634///GO:0070187///GO:0070187"	0.39335464285714	8.17850969387755	9.34765321031017	2.68297487222173e-15	9.81703454069968e-13	24.3675911568924
"8033969"	8033969	"ribonucleoprotein, PTB binding 1"	"RAVER1"	"125950"	""	""	""	"Homo sapiens ribonucleoprotein, PTB binding 1 (RAVER1), mRNA///Homo sapiens mRNA for KIAA1978 protein///Homo sapiens ribonucleoprotein, PTB-binding 1, mRNA (cDNA clone IMAGE:5532899)"	"123173756///18916868///22766818"	"NM_133452///AB075858///BC037428"	NA	NA	"chr19:10426888-10444202"	"19p13.2"	"Chromosome 19, NC_000019.10 (10316212..10333638, complement)"	"nucleic acid binding///nucleotide binding///poly(A) RNA binding"	"mRNA splicing, via spliceosome"	"cytoplasm///nucleus"	"GO:0003676///GO:0000166///GO:0044822"	"GO:0000398"	"GO:0005737///GO:0005634"	0.424413095238098	8.89105908163265	9.34196388056013	2.76104471014456e-15	9.99288105583514e-13	24.3396389247574
"7903119"	7903119	"ATP binding cassette subfamily D member 3"	"ABCD3"	"5825"	""	""	""	"Homo sapiens ATP binding cassette subfamily D member 3 (ABCD3), transcript variant 2, mRNA///Homo sapiens ATP binding cassette subfamily D member 3 (ABCD3), transcript variant 1, mRNA///Homo sapiens ATP-binding cassette, sub-family D (ALD), member 3, mRNA (cDNA clone IMAGE:3895175), complete cds///Homo sapiens ATP-binding cassette, sub-family D (ALD), member 3, mRNA (cDNA clone MGC:87282 IMAGE:5265201), complete cds///Homo sapiens ATP-binding cassette, sub-family D (ALD), member 3 mRNA, complete cds///Homo sapiens mRNA; cDNA DKFZp686E02117 (from clone DKFZp686E02117)///Homo sapiens peroxisomal 70 kD membrane protein mRNA, complete cds"	"169881285///169881284///34783258///46249783///30582126///34367879///190128"	"NM_001122674///NM_002858///BC009712///BC068509///BT006644///BX648715///M81182"	NA	NA	"chr1:94883972-94984219"	"1p21.3"	"Chromosome 1, NC_000001.11 (94385106..94518663)"	"ATP binding///ATPase activity///ATPase activity, coupled to transmembrane movement of substances///long-chain fatty acid transporter activity///protein binding///protein homodimerization activity///protein self-association"	"fatty acid beta-oxidation///fatty acid biosynthetic process///peroxisomal long-chain fatty acid import///peroxisome organization///peroxisome organization///response to drug///response to organic cyclic compound///transmembrane transport///very long-chain fatty acid catabolic process"	"cytosol///integral component of membrane///intracellular membrane-bounded organelle///membrane///mitochondrial inner membrane///peroxisomal matrix///peroxisomal membrane///peroxisomal membrane///peroxisome"	"GO:0005524///GO:0016887///GO:0042626///GO:0005324///GO:0005515///GO:0042803///GO:0043621"	"GO:0006635///GO:0006633///GO:0015910///GO:0007031///GO:0007031///GO:0042493///GO:0014070///GO:0055085///GO:0042760"	"GO:0005829///GO:0016021///GO:0043231///GO:0016020///GO:0005743///GO:0005782///GO:0005778///GO:0005778///GO:0005777"	-0.454371309523808	8.69941673469388	-9.33485611599777	2.86177479636367e-15	1.02460769241421e-12	24.3047188547081
"7956876"	7956876	"LLPH antisense RNA 1 (head to head)///LLP homolog, long-term synaptic facilitation"	"LLPH-AS1///LLPH"	"103625681///84298"	"LLP homolog, long-term synaptic facilitation (Aplysia)"	"LLPH"	"Hs.504820"	"Homo sapiens DC30 mRNA, complete cds"	"12005826"	"AF255792"	NA	NA	"chr12:66517420-66517752"	"12q14.3///12q14.3"	"Chromosome 12, NC_000012.12 (66130751..66134449)///Chromosome 12, NC_000012.12 (66123069..66130753, complement)"	"poly(A) RNA binding"	""	"chromosome///nucleolus"	"GO:0044822"	""	"GO:0005694///GO:0005730"	-0.865689761904764	6.19813663265306	-9.31937063577312	3.09412621627692e-15	1.09601192152524e-12	24.2286437314161
"8108424"	8108424	"poly(A) binding protein interacting protein 2"	"PAIP2"	"51247"	""	""	""	"Homo sapiens poly(A) binding protein interacting protein 2 (PAIP2), transcript variant 3, non-coding RNA///Homo sapiens polyadenylate binding protein-interacting protein 2 mRNA, complete cds///Homo sapiens poly(A) binding protein interacting protein 2, mRNA (cDNA clone MGC:43513 IMAGE:5268469), complete cds///Homo sapiens poly(A) binding protein interacting protein 2, mRNA (cDNA clone MGC:57303 IMAGE:4821625), complete cds///Homo sapiens poly(A) binding protein interacting protein 2 (PAIP2), transcript variant 1, mRNA///Homo sapiens poly(A) binding protein interacting protein 2 (PAIP2), transcript variant 2, mRNA///Homo sapiens poly(A) binding protein interacting protein 2, mRNA (cDNA clone MGC:879 IMAGE:3354931), complete cds///Homo sapiens poly(A) binding protein interacting protein 2, mRNA (cDNA clone MGC:72018 IMAGE:6592044), complete cds"	"565671794///13021842///25059069///29126941///565671732///565671711///12804590///38541901"	"NR_109830///AF317675///BC039337///BC048106///NM_001033112///NM_016480///BC001716///BC062718"	NA	NA	"chr5:138677519-138705409"	"5q31.2"	"Chromosome 5, NC_000005.10 (139341832..139369720)"	"mRNA binding///protein binding///translation repressor activity"	"memory///negative regulation of translational initiation///regulation of long-term synaptic potentiation///spermatogenesis"	"cytoplasm"	"GO:0003729///GO:0005515///GO:0030371"	"GO:0007613///GO:0045947///GO:1900271///GO:0007283"	"GO:0005737"	-0.371936904761904	10.6454183673469	-9.30999771203579	3.24382167345013e-15	1.13694242379862e-12	24.1826004941048
"8032608"	8032608	"major facilitator superfamily domain containing 12"	"MFSD12"	"126321"	""	""	""	"Homo sapiens major facilitator superfamily domain containing 12 (MFSD12), transcript variant 4, mRNA///Homo sapiens major facilitator superfamily domain containing 12 (MFSD12), transcript variant 3, mRNA///PREDICTED: Homo sapiens major facilitator superfamily domain containing 12 (MFSD12), transcript variant X1, mRNA///Homo sapiens chromosome 19 open reading frame 28, mRNA (cDNA clone MGC:20700 IMAGE:4623094), complete cds///Homo sapiens chromosome 19 open reading frame 28, mRNA (cDNA clone MGC:86957 IMAGE:5314853), complete cds"	"566559966///566559814///1034606179///33991499///46249747"	"NM_001287529///NM_174983///XM_006722647///BC036706///BC068439"	NA	NA	"chr19:3538263-3557571"	"19p13.3"	"Chromosome 19, NC_000019.10 (3538270..3557592, complement)"	""	"transport"	"integral component of membrane///lysosomal membrane"	""	"GO:0006810"	"GO:0016021///GO:0005765"	0.354987023809521	8.84018173469388	9.30312752991324	3.35812096090723e-15	1.1644599695754e-12	24.148853059453
"8047767"	8047767	""	""	""	""	""	""	""	""	""	NA	NA	"chr2:206890317-206890419"	""	""	""	""	""	""	""	""	-0.58500464285714	2.82627816326531	-9.30111985313198	3.39227609240515e-15	1.1644599695754e-12	24.1389912595175
"8013923"	8013923	"GIT ArfGAP 1"	"GIT1"	"28964"	""	""	""	"Homo sapiens G protein-coupled receptor kinase interacting ArfGAP 1 (GIT1), transcript variant 1, mRNA///Homo sapiens G protein-coupled receptor kinase interacting ArfGAP 1 (GIT1), transcript variant 2, mRNA///Homo sapiens ARF GTPase-activating protein GIT1 mRNA, complete cds///Homo sapiens G protein-coupled receptor kinase interacting ArfGAP 1, mRNA (cDNA clone IMAGE:6083358)///Homo sapiens mRNA; cDNA DKFZp686G1540 (from clone DKFZp686G1540)"	"146231997///146231980///4691725///45501010///31873620"	"NM_001085454///NM_014030///AF124490///BC067358///BX537553"	NA	NA	"chr17:27900493-27916610"	"17p11.2"	"Chromosome 17, NC_000017.11 (29573469..29589592, complement)"	"GTPase activator activity///metal ion binding///protein binding///protein complex binding"	"ephrin receptor signaling pathway///positive regulation of GTPase activity///regulation of G-protein coupled receptor protein signaling pathway///regulation of cytokinesis"	"aggresome///cytoplasm///cytosol///focal adhesion///membrane"	"GO:0005096///GO:0046872///GO:0005515///GO:0032403"	"GO:0048013///GO:0043547///GO:0008277///GO:0032465"	"GO:0016235///GO:0005737///GO:0005829///GO:0005925///GO:0016020"	0.402610119047617	9.90565153061224	9.28027730395859	3.76802003396354e-15	1.28024248031514e-12	24.0366179954338
